name,fips,stateFips
Salamonia,67302,18
Salem,67464,18
Saltillo,67626,18
Sandborn,67698,18
Santa Claus,68022,18
Saratoga,68058,18
Schererville,68220,18
Schneider,68238,18
Scottsburg,68526,18
Seelyville,68652,18
Sellersburg,68670,18
Selma,68706,18
Seymour,68832,18
Shadeland,68868,18
Shamrock Lakes,68976,18
Sharpsville,69048,18
Shelburn,69192,18
Shelbyville,69318,18
Sheridan,69354,18
Shipshewana,69480,18
Shirley,69516,18
Shoals,69552,18
Sidney,69678,18
Silver Lake,69768,18
Somerville,70542,18
South Bend,71000,18
Southport,71486,18
South Whitley,71612,18
Speedway,71828,18
Spencer,71972,18
Spiceland,72008,18
Spring Grove,72206,18
Spring Hill,72232,18
Spring Lake,72296,18
Springport,72332,18
Spurgeon,72440,18
State Line City,72764,18
Staunton,72782,18
Stilesville,73178,18
Stinesville,73232,18
Straughn,73664,18
Sullivan,74006,18
Sulphur Springs,74060,18
Summitville,74132,18
Sunman,74168,18
Swayzee,74510,18
Sweetser,74546,18
Switz City,74582,18
Syracuse,74744,18
Tell City,75248,18
Tennyson,75302,18
Terre Haute,75428,18
Thorntown,75626,18
Tipton,75986,18
Topeka,76184,18
Town of Pines,76256,18
Trafalgar,76310,18
Trail Creek,76328,18
Troy,76634,18
Ulen,77066,18
Union City,77768,18
Uniondale,77786,18
Universal,77912,18
Upland,77966,18
Utica,78110,18
Valparaiso,78326,18
Van Buren,78470,18
Veedersburg,78740,18
Vera Cruz,78776,18
Vernon,78902,18
Versailles,78974,18
Vevay,79010,18
Vincennes,79208,18
Wabash,79370,18
Wakarusa,79478,18
Walkerton,79694,18
Wallace,79730,18
Walton,79964,18
Wanatah,80018,18
Warren,80108,18
Warren Park,80234,18
Warsaw,80306,18
Washington,80504,18
Waterloo,81278,18
Waveland,81458,18
Waynetown,82052,18
West Baden Springs,82376,18
West College Corner,82556,18
Westfield,82700,18
West Harrison,82790,18
West Lafayette,82862,18
West Lebanon,82934,18
Westport,83276,18
West Terre Haute,83384,18
Westville,83420,18
Wheatfield,83528,18
Wheatland,83564,18
Whiteland,83816,18
Whitestown,84014,18
Whitewater,84086,18
Whiting,84122,18
Wilkinson,84302,18
Williams Creek,84374,18
Williamsport,84410,18
Winamac,84734,18
Winchester,84752,18
Windfall City,84806,18
Winfield,84878,18
Wingate,84914,18
Winona Lake,84950,18
Winslow,84968,18
Wolcott,85058,18
Wolcottville,85076,18
Woodburn,85184,18
Woodlawn Heights,85400,18
Worthington,85598,18
Wynnedale,85742,18
Yeoman,85886,18
Yorktown,86084,18
Zanesville,86318,18
Zionsville,86372,18
Ackley,00190,19
Ackworth,00235,19
Adair,00370,19
Adel,00505,19
Afton,00595,19
Agency,00640,19
Ainsworth,00730,19
Akron,00775,19
Albert City,00865,19
Albia,00910,19
Albion,00955,19
Alburnett,01000,19
Alden,01045,19
Alexander,01090,19
Algona,01135,19
Alleman,01180,19
Allerton,01270,19
Allison,01315,19
Alta,01495,19
Alta Vista,01540,19
Alton,01585,19
Altoona,01630,19
Alvord,01675,19
Ames,01855,19
Anamosa,01990,19
Andover,02080,19
Andrew,02125,19
Anita,02260,19
Ankeny,02305,19
Anthon,02350,19
Aplington,02395,19
Arcadia,02485,19
Archer,02530,19
Aredale,02620,19
Arion,02755,19
Arispe,02800,19
Arlington,02845,19
Armstrong,02935,19
Arnolds Park,03025,19
Arthur,03115,19
Asbury,03160,19
Ashton,03295,19
Aspinwall,03340,19
Atalissa,03385,19
Atkins,03475,19
Atlantic,03520,19
Auburn,03610,19
Audubon,03655,19
Aurelia,03745,19
Aurora,03835,19
Avoca,03970,19
Ayrshire,04105,19
Badger,04195,19
Bagley,04240,19
Baldwin,04330,19
Balltown,04375,19
Bancroft,04420,19
Bankston,04510,19
Barnes City,04555,19
Barnum,04645,19
Bassett,04780,19
Batavia,04825,19
Battle Creek,04870,19
Baxter,04915,19
Bayard,04960,19
Beacon,05050,19
Beaconsfield,05095,19
Beaman,05140,19
Beaver,05185,19
Bedford,05365,19
Belle Plaine,05590,19
Bellevue,05635,19
Belmond,05680,19
Bennett,05770,19
Benton,05905,19
Berkley,06040,19
Bernard,06085,19
Bertram,06175,19
Bettendorf,06355,19
Bevington,06490,19
Birmingham,06625,19
Blairsburg,06760,19
Blairstown,06805,19
Blakesburg,06850,19
Blanchard,06895,19
Blencoe,06940,19
Blockton,06985,19
Bloomfield,07030,19
Blue Grass,07075,19
Bode,07210,19
Bonaparte,07345,19
Bondurant,07390,19
Boone,07480,19
Bouton,07660,19
Boxholm,07750,19
Boyden,07840,19
Braddyville,07930,19
Bradgate,08065,19
Brandon,08155,19
Brayton,08200,19
Breda,08290,19
Bridgewater,08425,19
Brighton,08470,19
Bristow,08560,19
Britt,08605,19
Bronson,08650,19
Brooklyn,08695,19
Brunsville,08875,19
Buckeye,09100,19
Buck Grove,09145,19
Buffalo,09235,19
Buffalo Center,09280,19
Burlington,09550,19
Burt,09685,19
Bussey,09730,19
Calamus,09820,19
Callender,09955,19
Calmar,10045,19
Calumet,10090,19
Camanche,10135,19
Cambridge,10225,19
Cantril,10450,19
Carbon,10585,19
Carlisle,10765,19
Carpenter,11035,19
Carroll,11080,19
Carson,11170,19
Carter Lake,11215,19
Cascade,11305,19
Casey,11395,19
Castalia,11485,19
Castana,11530,19
Cedar Falls,11755,19
Cedar Rapids,12000,19
Center Point,12270,19
Centerville,12315,19
Central City,12495,19
Centralia,12630,19
Chariton,12720,19
Charles City,12765,19
Charlotte,12855,19
Charter Oak,12900,19
Chatsworth,12945,19
Chelsea,12990,19
Cherokee,13080,19
Chester,13125,19
Chillicothe,13215,19
Churdan,13350,19
Cincinnati,13395,19
Clare,13485,19
Clarence,13530,19
Clarinda,13575,19
Clarion,13620,19
Clarksville,13755,19
Clayton,13845,19
Clearfield,13980,19
Clear Lake,14025,19
Cleghorn,14115,19
Clemons,14160,19
Clermont,14250,19
Clinton,14430,19
Clio,14475,19
Clive,14520,19
Clutier,14655,19
Coburg,14880,19
Coggon,14925,19
Coin,14970,19
Colesburg,15015,19
Colfax,15060,19
College Springs,15105,19
Collins,15195,19
Colo,15240,19
Columbus City,15375,19
Columbus Junction,15420,19
Colwell,15465,19
Conesville,15645,19
Conrad,15825,19
Conway,15960,19
Coon Rapids,16050,19
Coppock,16140,19
Coralville,16230,19
Corning,16500,19
Correctionville,16545,19
Corwith,16590,19
Corydon,16635,19
Cotter,16725,19
Coulter,16815,19
Council Bluffs,16860,19
Craig,16950,19
Crawfordsville,17130,19
Crescent,17175,19
Cresco,17220,19
Creston,17265,19
Cromwell,17490,19
Crystal Lake,17670,19
Cumberland,17760,19
Cumming,17850,19
Curlew,17895,19
Cushing,17940,19
Cylinder,17985,19
Dakota City,18075,19
Dallas Center,18255,19
Dana,18345,19
Danbury,18390,19
Danville,18435,19
Davenport,19000,19
Davis City,19090,19
Dawson,19135,19
Dayton,19180,19
Decatur City,19360,19
Decorah,19405,19
Dedham,19450,19
Deep River,19495,19
Defiance,19585,19
Delaware,19630,19
Delhi,19675,19
Delmar,19720,19
Deloit,19765,19
Delphos,19810,19
Delta,19855,19
Denison,19945,19
Denver,20035,19
Derby,20125,19
Des Moines,21000,19
De Soto,21045,19
DeWitt,21180,19
Dexter,21225,19
Diagonal,21270,19
Dickens,21360,19
Dike,21405,19
Dixon,21540,19
Dolliver,21675,19
Donahue,21720,19
Donnellson,21810,19
Doon,21900,19
Dougherty,22080,19
Dow City,22215,19
Dows,22305,19
Drakesville,22350,19
Dubuque,22395,19
Dumont,22620,19
Duncombe,22755,19
Dundee,22800,19
Dunkerton,22845,19
Dunlap,22890,19
Durango,22935,19
Durant,22980,19
Dyersville,23115,19
Dysart,23160,19
Eagle Grove,23250,19
Earlham,23340,19
Earling,23385,19
Earlville,23430,19
Early,23475,19
East Peru,23790,19
Eddyville,23970,19
Edgewood,24060,19
Elberon,24375,19
Eldon,24420,19
Eldora,24465,19
Eldridge,24600,19
Elgin,24645,19
Elkader,24690,19
Elkhart,24735,19
Elk Horn,24780,19
Elkport,24825,19
Elk Run Heights,24870,19
Elliott,24915,19
Ellston,25005,19
Ellsworth,25050,19
Elma,25095,19
Ely,25365,19
Emerson,25500,19
Emmetsburg,25590,19
Epworth,25725,19
Essex,25815,19
Estherville,25860,19
Evansdale,25995,19
Everly,26175,19
Exira,26265,19
Exline,26310,19
Fairbank,26355,19
Fairfax,26400,19
Fairfield,26445,19
Farley,26760,19
Farmersburg,26850,19
Farmington,26895,19
Farnhamville,26940,19
Farragut,26985,19
Fayette,27165,19
Fenton,27210,19
Ferguson,27255,19
Fertile,27390,19
Floris,27975,19
Floyd,28020,19
Fonda,28245,19
Fontanelle,28290,19
Forest City,28380,19
Fort Atkinson,28425,19
Fort Dodge,28515,19
Fort Madison,28605,19
Fostoria,28650,19
Franklin,28740,19
Fraser,28920,19
Fredericksburg,28965,19
Frederika,29010,19
Fredonia,29055,19
Fremont,29190,19
Fruitland,29280,19
Galt,29550,19
Galva,29595,19
Garber,29685,19
Garden Grove,29775,19
Garnavillo,29910,19
Garner,29955,19
Garrison,30000,19
Garwin,30045,19
Geneva,30135,19
George,30225,19
Gibson,30540,19
Gilbert,30630,19
Gilbertville,30675,19
Gillett Grove,30810,19
Gilman,30900,19
Gilmore City,30945,19
Gladbrook,31035,19
Glenwood,31350,19
Glidden,31395,19
Goldfield,31530,19
Goodell,31575,19
Goose Lake,31665,19
Gowrie,31710,19
Graettinger,31800,19
Graf,31845,19
Grafton,31890,19
Grand Junction,31980,19
Grand Mound,32025,19
Grand River,32070,19
Grandview,32115,19
Granger,32160,19
Grant,32295,19
Granville,32475,19
Gravity,32520,19
Gray,32565,19
Greeley,32610,19
Greene,32745,19
Greenfield,32790,19
Greenville,32970,19
Grimes,33060,19
Grinnell,33105,19
Griswold,33150,19
Grundy Center,33195,19
Gruver,33240,19
Guernsey,33285,19
Guthrie Center,33420,19
Guttenberg,33465,19
Halbur,33645,19
Hamburg,33780,19
Hamilton,33870,19
Hampton,33960,19
Hancock,34005,19
Hanlontown,34185,19
Hansell,34365,19
Harcourt,34410,19
Hardy,34455,19
Harlan,34500,19
Harper,34545,19
Harpers Ferry,34590,19
Harris,34635,19
Hartford,34680,19
Hartley,34725,19
Hartwick,34770,19
Harvey,34860,19
Hastings,34995,19
Havelock,35130,19
Haverhill,35220,19
Hawarden,35265,19
Hawkeye,35310,19
Hayesville,35445,19
Hazleton,35580,19
Hedrick,35670,19
Henderson,35715,19
Hepburn,35760,19
Hiawatha,35940,19
Hills,36345,19
Hillsboro,36390,19
Hinton,36480,19
Holland,36705,19
Holstein,36840,19
Holy Cross,36885,19
Hopkinton,37155,19
Hornick,37200,19
Hospers,37290,19
Houghton,37335,19
Hubbard,37425,19
Hudson,37470,19
Hull,37515,19
Humboldt,37560,19
Humeston,37605,19
Huxley,37920,19
Ida Grove,38010,19
Imogene,38055,19
Independence,38100,19
Indianola,38280,19
Inwood,38415,19
Ionia,38460,19
Iowa City,38595,19
Iowa Falls,38640,19
Ireton,38820,19
Irwin,39000,19
Jackson Junction,39135,19
Jamaica,39225,19
Janesville,39405,19
Jefferson,39450,19
Jesup,39585,19
Jewell Junction,39675,19
Johnston,39765,19
Joice,39855,19
Jolley,39900,19
Kalona,40170,19
Kamrar,40215,19
Kanawha,40260,19
Kellerton,40350,19
Kelley,40395,19
Kellogg,40440,19
Kensett,40665,19
Keokuk,40845,19
Keomah Village,40890,19
Keosauqua,40935,19
Keota,40980,19
Keswick,41070,19
Keystone,41115,19
Kimballton,41295,19
Kingsley,41385,19
Kinross,41475,19
Kirkman,41520,19
Kirkville,41565,19
Kiron,41610,19
Klemme,41655,19
Knierim,41790,19
Knoxville,42015,19
Lacona,42285,19
Ladora,42330,19
Lake City,42465,19
Lake Mills,42555,19
Lake Park,42600,19
Lakeside,42645,19
Lake View,42690,19
Lakota,42825,19
Lambs Grove,42870,19
Lamoni,42960,19
Lamont,43005,19
La Motte,43050,19
Lanesboro,43140,19
Lansing,43275,19
La Porte City,43365,19
Larchwood,43410,19
Larrabee,43500,19
Latimer,43590,19
Laurel,43680,19
Laurens,43725,19
Lawler,43815,19
Lawton,43905,19
Le Claire,44085,19
Ledyard,44130,19
Le Grand,44220,19
Lehigh,44265,19
Leighton,44310,19
Leland,44355,19
Le Mars,44400,19
Lenox,44490,19
Leon,44535,19
Le Roy,44580,19
Lester,44670,19
Letts,44715,19
Lewis,44805,19
Libertyville,44985,19
Lidderdale,45030,19
Lime Springs,45165,19
Lincoln,45255,19
Linden,45390,19
Lineville,45435,19
Linn Grove,45480,19
Lisbon,45615,19
Liscomb,45660,19
Little Rock,45795,19
Little Sioux,45840,19
Livermore,45975,19
Lockridge,46065,19
Logan,46155,19
Lohrville,46245,19
Lone Rock,46290,19
Lone Tree,46335,19
Long Grove,46425,19
Lorimor,46515,19
Lost Nation,46605,19
Lovilia,46830,19
Lowden,46920,19
Low Moor,47010,19
Luana,47055,19
Lucas,47100,19
Luther,47280,19
Lu Verne,47370,19
Luxemburg,47460,19
Luzerne,47505,19
Lynnville,47595,19
Lytton,47730,19
McCallsburg,47775,19
McCausland,47820,19
McClelland,47865,19
Macedonia,47955,19
McGregor,48000,19
McIntire,48045,19
Macksburg,48180,19
Madrid,48450,19
Magnolia,48495,19
Maharishi Vedic City,48500,19
Malcom,48540,19
Mallard,48585,19
Maloy,48675,19
Malvern,48720,19
Manchester,48810,19
Manilla,48855,19
Manly,48900,19
Manning,48945,19
Manson,48990,19
Mapleton,49170,19
Maquoketa,49215,19
Marathon,49260,19
Marble Rock,49305,19
Marcus,49350,19
Marengo,49395,19
Marion,49485,19
Marne,49575,19
Marquette,49620,19
Marshalltown,49755,19
Martelle,49845,19
Martensdale,49890,19
Martinsburg,49935,19
Marysville,50070,19
Mason City,50160,19
Masonville,50205,19
Massena,50250,19
Matlock,50385,19
Maurice,50430,19
Maxwell,50520,19
Maynard,50610,19
Maysville,50655,19
Mechanicsville,50700,19
Mediapolis,50790,19
Melbourne,50880,19
Melcher-Dallas,50935,19
Melrose,50970,19
Melvin,51060,19
Menlo,51105,19
Meriden,51150,19
Merrill,51375,19
Meservey,51420,19
Middletown,51735,19
Miles,52050,19
Milford,52095,19
Millersburg,52230,19
Millerton,52275,19
Milo,52455,19
Milton,52500,19
Minburn,52545,19
Minden,52590,19
Mingo,52815,19
Missouri Valley,52860,19
Mitchell,52905,19
Mitchellville,52950,19
Modale,52995,19
Mondamin,53175,19
Monmouth,53265,19
Monona,53310,19
Monroe,53355,19
Montezuma,53490,19
Monticello,53625,19
Montour,53670,19
Montrose,53760,19
Moorhead,53850,19
Moorland,53895,19
Moravia,53985,19
Morley,54030,19
Morning Sun,54120,19
Morrison,54165,19
Moulton,54390,19
Mount Auburn,54435,19
Mount Ayr,54480,19
Mount Pleasant,54705,19
Mount Union,54795,19
Mount Vernon,54840,19
Moville,54930,19
Murray,55065,19
Muscatine,55110,19
Mystic,55200,19
Nashua,55335,19
Nemaha,55515,19
Neola,55560,19
Nevada,55695,19
New Albin,55785,19
Newell,55965,19
Newhall,56055,19
New Hampton,56100,19
New Hartford,56145,19
New Liberty,56280,19
New London,56325,19
New Market,56370,19
New Providence,56415,19
New Sharon,56460,19
Newton,56505,19
New Vienna,56550,19
New Virginia,56595,19
Nichols,56685,19
Nodaway,56865,19
Nora Springs,56910,19
Northboro,57045,19
North Buena Vista,57135,19
North English,57225,19
North Liberty,57360,19
North Washington,57495,19
Northwood,57630,19
Norwalk,57675,19
Norway,57720,19
Numa,57945,19
Oakland,58080,19
Oakland Acres,58170,19
Oakville,58395,19
Ocheyedan,58530,19
Odebolt,58575,19
Oelwein,58620,19
Ogden,58665,19
Okoboji,58710,19
Olds,58890,19
Olin,58980,19
Ollie,59070,19
Onawa,59115,19
Onslow,59250,19
Orange City,59475,19
Orchard,59520,19
Orient,59565,19
Orleans,59655,19
Osage,59745,19
Osceola,59835,19
Oskaloosa,59925,19
Ossian,59970,19
Osterdock,60015,19
Otho,60105,19
Oto,60240,19
Ottosen,60420,19
Ottumwa,60465,19
Owasa,60555,19
Oxford,60645,19
Oxford Junction,60690,19
Oyens,60780,19
Pacific Junction,60825,19
Packwood,60915,19
Palmer,61050,19
Palo,61230,19
Panama,61275,19
Panora,61320,19
Panorama Park,61365,19
Parkersburg,61590,19
Parnell,61770,19
Paton,61815,19
Patterson,61860,19
Paullina,61905,19
Pella,62040,19
Peosta,62130,19
Perry,62355,19
Persia,62445,19
Peterson,62625,19
Pierson,62760,19
Pilot Mound,62850,19
Pioneer,62985,19
Pisgah,63075,19
Plainfield,63210,19
Plano,63345,19
Pleasant Hill,63525,19
Pleasanton,63570,19
Pleasant Plain,63615,19
Pleasantville,63750,19
Plover,63840,19
Plymouth,63885,19
Pocahontas,63975,19
Polk City,64020,19
Pomeroy,64065,19
Popejoy,64110,19
Portsmouth,64200,19
Postville,64290,19
Prairieburg,64425,19
Prairie City,64470,19
Prescott,64560,19
Preston,64605,19
Primghar,64650,19
Princeton,64740,19
Promise City,64875,19
Protivin,65010,19
Pulaski,65055,19
Quasqueton,65235,19
Quimby,65280,19
Radcliffe,65370,19
Rake,65415,19
Ralston,65505,19
Randalia,65550,19
Randall,65595,19
Randolph,65640,19
Rathbun,65730,19
Raymond,65820,19
Readlyn,65910,19
Reasnor,65955,19
Redding,66000,19
Redfield,66045,19
Red Oak,66135,19
Reinbeck,66315,19
Rembrandt,66360,19
Remsen,66405,19
Renwick,66450,19
Rhodes,66540,19
Riceville,66585,19
Richland,66720,19
Rickardsville,66810,19
Ricketts,66855,19
Ridgeway,67035,19
Rinard,67125,19
Ringsted,67170,19
Rippey,67215,19
Riverdale,67350,19
Riverside,67440,19
Riverton,67575,19
Robins,67800,19
Rock Falls,68025,19
Rockford,68070,19
Rock Rapids,68160,19
Rock Valley,68205,19
Rockwell,68250,19
Rockwell City,68295,19
Rodman,68340,19
Rodney,68385,19
Roland,68475,19
Rolfe,68520,19
Rome,68565,19
Rose Hill,68700,19
Rossie,68925,19
Rowan,69015,19
Rowley,69060,19
Royal,69105,19
Rudd,69195,19
Runnells,69240,19
Russell,69285,19
Ruthven,69330,19
Rutland,69375,19
Ryan,69465,19
Sabula,69510,19
Sac City,69645,19
Sageville,69690,19
St. Ansgar,69735,19
St. Anthony,69780,19
St. Charles,69915,19
St. Donatus,69960,19
St. Lucas,70050,19
St. Marys,70095,19
St. Olaf,70140,19
St. Paul,70185,19
Salem,70230,19
Salix,70320,19
Sanborn,70410,19
Sandyville,70590,19
Scarville,71040,19
Schaller,71085,19
Schleswig,71130,19
Scranton,71310,19
Searsboro,71355,19
Sergeant Bluff,71625,19
Seymour,71760,19
Shambaugh,71895,19
Shannon City,71940,19
Sharpsburg,72075,19
Sheffield,72210,19
Shelby,72300,19
Sheldahl,72345,19
Sheldon,72390,19
Shell Rock,72435,19
Shellsburg,72480,19
Shenandoah,72525,19
Sherrill,72660,19
Shueyville,72840,19
Sibley,72975,19
Sidney,73065,19
Sigourney,73110,19
Silver City,73155,19
Sioux Center,73290,19
Sioux City,73335,19
Sioux Rapids,73425,19
Slater,73515,19
Sloan,73605,19
Smithland,73650,19
Soldier,73785,19
Solon,73875,19
Somers,73920,19
South English,74055,19
Spencer,74280,19
Spillville,74370,19
